Duration,Distance,OriginalPace,HeartRate,Cadence,PowerOriginal,CalculatedPace,CalculatedStrideLength,CalculatedAerobicEfficiencyPace,CalculatedAerobicEfficiencyPower,CalculatedEfficiencyIndex,
1,6.07046,196,157,76,82,,201,1.53,0.52,3.733,
1,6.07448,196,157,77,84,,199,1.53,0.54,3.644,
1,6.08043,196,156,77,83,,199,1.54,0.53,3.688,
1,6.08516,197,156,78,83,,195,1.53,0.53,3.67,
1,6.091,200,154,77,82,,195,1.53,0.53,3.659,
1,6.09524,205,154,76,77,,193,1.49,0.5,3.801,
1,6.10012,205,153,76,71,,193,1.5,0.46,4.122,
1,6.1058,200,153,75,75,,200,1.54,0.49,4,
1,6.11042,197,152,75,86,,203,1.57,0.57,3.541,
1,6.11554,195,152,76,92,,202,1.59,0.61,3.344,
1,6.12023,196,152,77,92,,199,1.58,0.61,3.327,
1,6.1261,194,151,78,92,,198,1.6,0.61,3.362,
1,6.13088,191,150,78,99,,201,1.64,0.66,3.173,
1,6.13666,190,149,79,106,,200,1.66,0.71,2.979,
1,6.14155,189,149,79,106,,201,1.67,0.71,2.995,
1,6.14723,190,149,79,103,,200,1.66,0.69,3.066,
1,6.15185,190,148,80,98,,197,1.67,0.66,3.222,
1,6.15696,190,148,80,92,,197,1.67,0.62,3.432,
1,6.16165,193,148,80,87,,194,1.65,0.59,3.573,
1,6.16752,196,148,79,79,,194,1.62,0.53,3.875,
1,6.17231,196,148,78,75,,196,1.62,0.51,4.082,
1,6.17808,194,148,78,76,,198,1.64,0.51,4.069,
1,6.18299,195,148,78,80,,197,1.63,0.54,3.846,
1,6.18841,195,147,78,82,,197,1.64,0.56,3.752,
1,6.19242,193,146,78,83,,199,1.67,0.57,3.746,
1,6.19838,191,146,77,85,,204,1.69,0.58,3.696,
1,6.20308,189,145,78,86,,204,1.72,0.59,3.691,
1,6.20945,185,145,79,91,,205,1.75,0.63,3.564,
1,6.21526,179,145,81,108,,207,1.81,0.74,3.104,
1,6.22012,178,145,83,124,,203,1.82,0.86,2.718,
1,6.22649,178,146,84,122,,201,1.81,0.84,2.763,
1,6.2319,177,146,85,111,,199,1.82,0.76,3.054,
1,6.23592,177,146,86,105,,197,1.82,0.72,3.228,
1,6.24228,178,146,86,101,,196,1.81,0.69,3.337,
1,6.24842,179,147,85,94,,197,1.79,0.64,3.566,
1,6.25367,178,147,84,89,,201,1.8,0.61,3.787,
1,6.2582,178,146,85,90,,198,1.81,0.62,3.745,
1,6.26568,174,146,86,101,,200,1.85,0.69,3.414,
1,6.27274,156,146,84,171,,229,2.06,1.17,2.249,
1,6.27988,138,145,82,321,,265,2.35,2.21,1.354,
1,6.28442,132,145,81,433,,281,2.46,2.99,1.05,
1,6.29448,127,147,84,430,,281,2.52,2.93,1.099,
1,6.30298,122,148,88,396,,279,2.6,2.68,1.242,
1,6.31112,119,150,92,372,,274,2.63,2.48,1.355,
1,6.31849,117,150,94,345,,273,2.68,2.3,1.486,
1,6.32846,116,153,96,324,,269,2.65,2.12,1.596,
1,6.33764,115,154,97,313,,269,2.65,2.03,1.667,
1,6.34702,113,154,98,304,,271,2.7,1.97,1.747,
1,6.35436,113,156,99,296,,268,2.67,1.9,1.794,
1,6.36266,112,157,100,291,,268,2.67,1.85,1.841,
1,6.37024,113,158,101,281,,263,2.63,1.78,1.89,
1,6.38129,113,159,103,261,,258,2.62,1.64,2.034,
1,6.38735,111,159,105,261,,257,2.66,1.64,2.071,
1,6.40091,110,160,98,305,,278,2.67,1.91,1.788,
1,6.40935,110,161,94,314,,290,2.65,1.95,1.737,
1,6.41807,110,162,94,292,,290,2.64,1.8,1.868,
1,6.42685,110,162,94,295,,290,2.64,1.82,1.849,
1,6.43577,110,163,94,306,,290,2.62,1.88,1.783,
1,6.44589,110,164,94,296,,290,2.61,1.8,1.843,
1,6.4544,111,164,94,273,,288,2.58,1.66,1.98,
1,6.46288,112,165,93,259,,288,2.54,1.57,2.068,
1,6.47203,112,166,93,253,,288,2.53,1.52,2.117,
1,6.48146,113,166,92,252,,289,2.51,1.52,2.107,
1,6.48876,112,167,92,261,,291,2.51,1.56,2.053,
1,6.49765,112,168,92,272,,291,2.5,1.62,1.97,
1,6.50753,112,169,91,277,,294,2.48,1.64,1.934,
1,6.51477,112,169,91,280,,294,2.48,1.66,1.913,
1,6.52537,112,170,92,277,,291,2.47,1.63,1.934,
1,6.53538,112,170,92,275,,291,2.47,1.62,1.948,
1,6.54388,112,171,93,264,,288,2.45,1.54,2.029,
1,6.55188,113,172,92,248,,289,2.42,1.44,2.141,
1,6.55924,114,172,91,242,,289,2.4,1.41,2.175,
1,6.56811,113,173,92,248,,289,2.4,1.43,2.141,
1,6.57666,114,173,91,256,,289,2.38,1.48,2.056,
1,6.58675,115,173,91,251,,287,2.36,1.45,2.079,
1,6.5958,115,175,90,243,,290,2.34,1.39,2.147,
1,6.60579,116,175,89,237,,291,2.32,1.35,2.182,
1,6.61429,116,175,90,228,,287,2.32,1.3,2.269,
1,6.62229,116,176,89,226,,291,2.3,1.28,2.289,
1,6.62961,116,176,89,226,,291,2.3,1.28,2.289,
1,6.63784,117,176,88,226,,291,2.28,1.28,2.269,
1,6.64502,117,176,88,233,,291,2.28,1.32,2.201,
1,6.65562,116,177,89,248,,291,2.29,1.4,2.086,
1,6.66566,115,177,89,269,,293,2.31,1.52,1.94,
1,6.67416,115,177,90,274,,290,2.31,1.55,1.904,
1,6.68264,116,177,89,264,,291,2.29,1.49,1.959,
1,6.69063,116,177,89,243,,291,2.29,1.37,2.129,
1,6.69771,117,177,89,228,,288,2.27,1.29,2.249,
1,6.70486,118,178,88,223,,289,2.24,1.25,2.28,
1,6.71702,117,178,88,231,,291,2.26,1.3,2.22,
1,6.72516,117,179,87,246,,295,2.24,1.37,2.085,
1,6.73253,117,179,87,245,,295,2.24,1.37,2.093,
1,6.74175,117,179,88,240,,291,2.24,1.34,2.137,
1,6.74783,117,179,89,242,,288,2.24,1.35,2.119,
1,6.75781,117,179,89,251,,288,2.24,1.4,2.043,
1,6.76627,117,179,89,259,,288,2.24,1.45,1.98,
1,6.77525,117,180,88,258,,291,2.23,1.43,1.988,
1,6.78538,117,180,88,253,,291,2.23,1.41,2.027,
1,6.7935,117,180,89,249,,288,2.23,1.38,2.06,
1,6.8009,117,181,89,245,,288,2.22,1.35,2.093,
1,6.81086,116,181,88,251,,294,2.24,1.39,2.061,
1,6.81888,116,181,88,264,,294,2.24,1.46,1.959,
1,6.82596,116,181,88,262,,294,2.24,1.45,1.974,
1,6.83303,116,182,89,257,,291,2.23,1.41,2.013,
1,6.84494,116,182,89,258,,291,2.23,1.42,2.005,
1,6.85218,115,182,89,259,,293,2.25,1.42,2.014,
1,6.86223,115,182,89,254,,293,2.25,1.4,2.054,
1,6.87072,115,182,89,240,,293,2.25,1.32,2.174,
1,6.87988,116,182,90,228,,287,2.23,1.25,2.269,
1,6.88929,117,182,90,224,,285,2.21,1.23,2.289,
1,6.8966,118,183,89,220,,286,2.18,1.2,2.311,
1,6.90509,118,184,88,216,,289,2.16,1.17,2.354,
1,6.9136,118,184,87,223,,292,2.16,1.21,2.28,
1,6.92208,118,184,88,245,,289,2.16,1.33,2.075,
1,6.93058,118,184,88,257,,289,2.16,1.4,1.979,
1,6.93907,117,184,88,257,,291,2.18,1.4,1.995,
1,6.94756,118,184,87,252,,292,2.16,1.37,2.018,
1,6.95556,118,184,87,239,,292,2.16,1.3,2.128,
1,6.96323,117,184,88,239,,291,2.18,1.3,2.146,
1,6.97344,117,184,88,249,,291,2.18,1.35,2.06,
1,6.98194,116,184,88,265,,294,2.2,1.44,1.952,
1,6.99043,116,184,88,267,,294,2.2,1.45,1.937,
1,6.99893,117,184,88,246,,291,2.18,1.34,2.085,
1,7.00741,117,184,88,239,,291,2.18,1.3,2.146,
1,7.01588,116,184,88,252,,294,2.2,1.37,2.053,
1,7.02407,116,185,89,256,,291,2.19,1.38,2.02,
1,7.03167,116,185,88,251,,294,2.19,1.36,2.061,
1,7.04181,116,185,88,245,,294,2.19,1.32,2.111,
1,7.0503,116,185,89,239,,291,2.19,1.29,2.164,
1,7.05879,116,185,89,247,,291,2.19,1.34,2.094,
1,7.06728,116,185,89,255,,291,2.19,1.38,2.028,
1,7.07642,117,186,88,246,,291,2.16,1.32,2.085,
1,7.08633,116,187,88,241,,294,2.17,1.29,2.146,
1,7.09432,116,186,88,243,,294,2.18,1.31,2.129,
1,7.1014,118,186,89,234,,286,2.14,1.26,2.173,
1,7.10854,117,186,89,226,,288,2.16,1.22,2.269,
1,7.11865,117,186,88,238,,291,2.16,1.28,2.155,
1,7.12714,118,186,88,235,,289,2.14,1.26,2.164,
1,7.13523,118,186,88,222,,289,2.14,1.19,2.29,
1,7.14268,118,186,88,221,,289,2.14,1.19,2.301,
1,7.15273,117,186,88,235,,291,2.16,1.26,2.182,
1,7.16151,117,185,88,255,,291,2.17,1.38,2.011,
1,7.17001,116,186,88,262,,294,2.18,1.41,1.974,
1,7.17821,117,186,88,259,,291,2.16,1.39,1.98,
1,7.18545,118,187,89,245,,286,2.13,1.31,2.075,
1,7.1955,118,186,88,224,,289,2.14,1.2,2.27,
1,7.20399,118,186,88,220,,289,2.14,1.18,2.311,
1,7.21247,118,186,87,230,,292,2.14,1.24,2.211,
1,7.22049,118,186,87,234,,292,2.14,1.26,2.173,
1,7.22816,118,186,88,232,,289,2.14,1.25,2.192,
1,7.23838,118,187,88,236,,289,2.13,1.26,2.155,
1,7.24687,118,187,88,243,,289,2.13,1.3,2.092,
1,7.25535,118,187,87,242,,292,2.13,1.29,2.101,
1,7.26384,118,187,87,235,,292,2.13,1.26,2.164,
1,7.27233,118,187,88,226,,289,2.13,1.21,2.25,
1,7.28038,118,187,88,223,,289,2.13,1.19,2.28,
1,7.28744,118,187,87,228,,292,2.13,1.22,2.23,
1,7.29454,118,186,87,235,,292,2.14,1.26,2.164,
1,7.30464,120,186,87,228,,287,2.11,1.23,2.193,
1,7.31315,120,186,87,211,,287,2.11,1.13,2.37,
1,7.32163,121,186,86,208,,288,2.09,1.12,2.384,
1,7.32946,120,186,86,216,,291,2.11,1.16,2.315,
1,7.33553,120,186,85,226,,294,2.11,1.22,2.212,
1,7.34709,120,186,85,232,,294,2.11,1.25,2.155,
1,7.35507,120,186,86,232,,291,2.11,1.25,2.155,
1,7.36243,119,186,86,241,,293,2.12,1.3,2.092,
1,7.37093,120,186,87,248,,287,2.11,1.33,2.016,
1,7.37943,120,186,86,237,,291,2.11,1.27,2.11,
1,7.3879,120,186,85,225,,294,2.11,1.21,2.222,
1,7.39639,120,187,86,225,,291,2.09,1.2,2.222,
1,7.4055,120,187,86,222,,291,2.09,1.19,2.252,
1,7.41545,120,187,86,218,,291,2.09,1.17,2.294,
1,7.42345,120,187,85,223,,294,2.09,1.19,2.242,
1,7.43079,120,187,85,226,,294,2.09,1.21,2.212,
1,7.43929,120,187,86,219,,291,2.09,1.17,2.283,
1,7.44778,119,187,86,225,,293,2.11,1.2,2.241,
1,7.45627,119,187,87,243,,290,2.11,1.3,2.075,
1,7.46472,120,187,86,236,,291,2.09,1.26,2.119,
1,7.47316,119,188,86,223,,293,2.1,1.19,2.261,
1,7.48127,119,187,86,228,,293,2.11,1.22,2.211,
1,7.48859,120,187,86,231,,291,2.09,1.24,2.165,
1,7.49681,120,187,87,221,,287,2.09,1.18,2.262,
1,7.50393,120,188,87,213,,287,2.08,1.13,2.347,
1,7.51373,120,188,86,215,,291,2.08,1.14,2.326,
1,7.52105,120,188,86,218,,291,2.08,1.16,2.294,
1,7.53104,120,188,86,218,,291,2.08,1.16,2.294,
1,7.53952,121,188,86,219,,288,2.07,1.16,2.264,
1,7.54755,121,188,86,219,,288,2.07,1.16,2.264,
1,7.55487,122,188,85,216,,289,2.05,1.15,2.277,
1,7.56337,122,187,85,208,,289,2.06,1.11,2.364,
1,7.57186,122,187,85,209,,289,2.06,1.12,2.353,
1,7.58034,122,187,85,214,,289,2.06,1.14,2.298,
1,7.58845,122,187,85,216,,289,2.06,1.16,2.277,
1,7.59587,121,187,84,226,,295,2.08,1.21,2.194,
1,7.60583,121,187,84,242,,295,2.08,1.29,2.049,
1,7.61383,121,186,85,249,,292,2.09,1.34,1.991,
1,7.62116,120,187,86,248,,291,2.09,1.33,2.016,
1,7.62937,119,186,86,250,,293,2.12,1.34,2.017,
1,7.63655,119,186,86,250,,293,2.12,1.34,2.017,
1,7.64662,119,187,86,236,,293,2.11,1.26,2.136,
1,7.65511,118,187,87,231,,292,2.13,1.24,2.201,
1,7.66318,119,187,87,235,,290,2.11,1.26,2.146,
1,7.67045,118,186,87,226,,292,2.14,1.22,2.25,
1,7.67894,118,187,86,224,,296,2.13,1.2,2.27,
1,7.68718,119,187,86,227,,293,2.11,1.21,2.221,
1,7.69427,118,187,87,234,,292,2.13,1.25,2.173,
1,7.70441,119,187,87,246,,290,2.11,1.32,2.05,
1,7.71292,120,187,87,237,,287,2.09,1.27,2.11,
1,7.72101,120,187,86,224,,291,2.09,1.2,2.232,
1,7.72876,121,187,86,223,,288,2.08,1.19,2.224,
1,7.74046,120,187,86,227,,291,2.09,1.21,2.203,
1,7.74845,120,188,86,237,,291,2.08,1.26,2.11,
1,7.75534,120,188,86,247,,291,2.08,1.31,2.024,
1,7.7614,119,188,86,250,,293,2.1,1.33,2.017,
1,7.77118,118,187,86,257,,296,2.13,1.37,1.979,
1,7.78126,119,187,87,256,,290,2.11,1.37,1.97,
1,7.78976,119,188,87,232,,290,2.1,1.23,2.173,
1,7.79824,119,188,87,222,,290,2.1,1.18,2.271,
1,7.80626,120,188,86,222,,291,2.08,1.18,2.252,
1,7.81358,119,188,86,225,,293,2.1,1.2,2.241,
1,7.82206,118,188,86,245,,296,2.12,1.3,2.075,
1,7.83056,118,189,87,264,,292,2.11,1.4,1.926,
1,7.83906,119,187,87,257,,290,2.11,1.37,1.962,
1,7.84755,119,188,88,248,,286,2.1,1.32,2.033,
1,7.85603,119,187,87,246,,290,2.11,1.32,2.05,
1,7.86406,119,186,86,243,,293,2.12,1.31,2.075,
1,7.87129,119,186,87,242,,290,2.12,1.3,2.083,
1,7.87962,120,186,87,238,,287,2.11,1.28,2.101,
1,7.88668,121,186,86,229,,288,2.09,1.23,2.165,
1,7.89524,122,186,85,219,,289,2.07,1.18,2.246,
1,7.90585,120,187,85,219,,294,2.09,1.17,2.283,
1,7.91588,118,186,85,249,,299,2.14,1.34,2.042,
1,7.92436,118,187,86,277,,296,2.13,1.48,1.836,
1,7.9324,117,187,87,276,,295,2.15,1.48,1.858,
1,7.93972,117,187,87,262,,295,2.15,1.4,1.957,
1,7.94822,117,187,88,255,,291,2.15,1.36,2.011,
1,7.95671,118,187,88,240,,289,2.13,1.28,2.119,
1,7.9652,118,187,88,226,,289,2.13,1.21,2.25,
1,7.97368,117,188,88,235,,291,2.14,1.25,2.182,
1,7.98215,118,188,87,243,,292,2.12,1.29,2.092,
1,7.9913,118,188,87,236,,292,2.12,1.26,2.155,
1,8.00045,119,188,88,227,,286,2.1,1.21,2.221,
1,8.00651,119,188,87,222,,290,2.1,1.18,2.271,
1,8.01657,120,188,87,221,,287,2.08,1.18,2.262,
1,8.02506,119,188,86,226,,293,2.1,1.2,2.231,
1,8.03354,119,189,86,240,,293,2.09,1.27,2.101,
1,8.04204,119,189,87,242,,290,2.09,1.28,2.083,
1,8.05054,120,189,87,232,,287,2.07,1.23,2.155,
1,8.05902,120,189,86,230,,291,2.07,1.22,2.174,
1,8.06704,120,189,85,233,,294,2.07,1.23,2.146,
1,8.07436,120,189,85,231,,294,2.07,1.22,2.165,
1,8.08285,120,189,86,223,,291,2.07,1.18,2.242,
1,8.09134,120,189,86,221,,291,2.07,1.17,2.262,
1,8.0995,120,189,86,233,,291,2.07,1.23,2.146,
1,8.1068,119,189,86,250,,293,2.09,1.32,2.017,
1,8.1168,119,188,86,241,,293,2.1,1.28,2.092,
1,8.12526,119,188,87,225,,290,2.1,1.2,2.241,
1,8.13332,120,188,87,223,,287,2.08,1.19,2.242,
1,8.14024,120,188,87,220,,287,2.08,1.17,2.273,
1,8.14631,120,189,86,220,,291,2.07,1.16,2.273,
1,8.15762,121,188,85,219,,292,2.07,1.16,2.264,
1,8.16578,121,189,86,215,,288,2.06,1.14,2.306,
1,8.17309,121,188,86,213,,288,2.07,1.13,2.328,
1,8.18268,121,188,86,211,,288,2.07,1.12,2.35,
1,8.19019,121,188,86,213,,288,2.07,1.13,2.328,
1,8.1996,121,188,85,215,,292,2.07,1.14,2.306,
1,8.20692,122,188,85,211,,289,2.05,1.12,2.331,
1,8.21514,122,189,85,204,,289,2.04,1.08,2.411,
1,8.22228,122,188,85,203,,289,2.05,1.08,2.423,
1,8.23236,121,188,85,218,,292,2.07,1.16,2.275,
1,8.24088,121,188,84,233,,295,2.07,1.24,2.128,
1,8.24937,122,188,85,227,,289,2.05,1.21,2.167,
1,8.25787,124,188,85,190,,285,2.02,1.01,2.547,
1,8.26552,126,188,84,155,,283,1.98,0.82,3.072,
1,8.27158,126,188,83,144,,287,1.98,0.77,3.307,
1,8.27962,123,188,82,189,,297,2.03,1.01,2.581,
1,8.28811,125,187,83,234,,289,2.01,1.25,2.051,
1,8.29661,131,187,80,173,,286,1.92,0.93,2.647,
1,8.30451,137,187,66,81,,332,1.83,0.43,5.407,
1,8.31057,144,187,53,32,,393,1.75,0.17,13.021,
1,8.31623,148,186,40,12,,507,1.71,0.06,33.784,
1,8.32326,154,186,29,3,,672,1.64,0.02,129.87,
1,8.32875,159,185,19,1,,993,1.6,0.01,377.358,
1,8.33512,163,184,8,11,,2301,1.57,0.06,33.463,
1,8.34148,170,183,18,23,,980,1.51,0.13,15.345,
1,8.34785,176,183,81,29,,210,1.46,0.16,11.755,
1,8.35343,179,182,91,37,,184,1.44,0.2,9.059,
1,8.35747,180,182,89,48,,187,1.43,0.26,6.944,
1,8.3642,187,181,87,52,,184,1.39,0.29,6.17,
1,8.36855,190,181,85,49,,186,1.37,0.27,6.445,
1,8.3731,193,180,83,48,,187,1.35,0.27,6.477,
1,8.37863,196,180,81,53,,189,1.33,0.29,5.776,
1,8.38449,201,179,80,59,,187,1.31,0.33,5.059,
1,8.38928,206,179,79,60,,184,1.27,0.34,4.854,
1,8.39505,205,179,77,60,,190,1.28,0.34,4.878,
1,8.39893,209,178,77,62,,186,1.26,0.35,4.63,
1,8.40196,213,177,76,64,,185,1.25,0.36,4.401,
1,8.40714,217,177,75,61,,184,1.22,0.34,4.533,
1,8.41245,219,176,74,58,,185,1.22,0.33,4.724,
1,8.41751,223,176,72,62,,187,1.2,0.35,4.34,
1,8.42177,227,177,71,64,,186,1.17,0.36,4.13,
1,8.42602,228,176,70,65,,188,1.17,0.37,4.049,
1,8.43026,226,175,69,64,,192,1.19,0.37,4.148,
1,8.43451,227,175,68,64,,194,1.18,0.37,4.13,
1,8.43852,228,174,69,64,,191,1.18,0.37,4.112,
1,8.44254,226,174,69,64,,192,1.2,0.37,4.148,
1,8.44849,222,172,69,64,,196,1.23,0.37,4.223,
1,8.45274,219,171,69,66,,199,1.26,0.39,4.151,
1,8.45698,216,171,70,67,,198,1.27,0.39,4.146,
1,8.4618,215,171,71,68,,197,1.28,0.4,4.104,
1,8.46755,213,170,72,69,,196,1.3,0.41,4.082,
1,8.47179,211,170,73,71,,195,1.31,0.42,4.005,
1,8.4758,209,169,73,72,,197,1.33,0.43,3.987,
1,8.47983,207,169,74,73,,196,1.34,0.43,3.971,
1,8.48577,204,169,75,74,,196,1.36,0.44,3.975,
1,8.49047,205,169,76,75,,193,1.36,0.44,3.902,
1,8.49616,207,168,77,72,,188,1.35,0.43,4.026,
1,8.49976,207,168,76,67,,191,1.35,0.4,4.326,
1,8.50412,208,167,75,63,,192,1.35,0.38,4.579,
1,8.50976,213,167,75,66,,188,1.32,0.4,4.268,
1,8.51497,218,166,74,67,,186,1.3,0.4,4.108,
1,8.518,221,165,73,65,,186,1.29,0.39,4.177,
1,8.52292,223,164,71,64,,189,1.29,0.39,4.204,
1,8.52651,222,164,70,63,,193,1.29,0.38,4.29,
1,8.53181,221,164,70,65,,194,1.3,0.4,4.177,
1,8.53713,220,164,71,66,,192,1.3,0.4,4.132,
1,8.54211,225,164,71,64,,188,1.27,0.39,4.167,
1,8.54636,226,163,71,59,,187,1.28,0.36,4.5,
1,8.55004,223,163,70,57,,192,1.29,0.35,4.72,
1,8.5527,222,162,69,59,,196,1.31,0.36,4.581,
1,8.55867,223,162,70,62,,192,1.3,0.38,4.34,
1,8.56442,223,161,70,66,,192,1.31,0.41,4.077,
1,8.56807,222,160,71,68,,190,1.32,0.43,3.975,
1,8.57307,219,160,70,70,,196,1.34,0.44,3.914,
1,8.5771,219,159,69,73,,199,1.35,0.46,3.753,
1,8.58064,223,159,68,73,,198,1.33,0.46,3.686,
1,8.58418,226,159,68,69,,195,1.31,0.43,3.848,
1,8.58963,230,159,67,63,,195,1.29,0.4,4.141,
1,8.59554,232,159,65,60,,199,1.27,0.38,4.31,
1,8.5998,231,159,65,61,,200,1.28,0.38,4.258,
1,8.60403,230,159,64,64,,204,1.29,0.4,4.076,
1,8.60829,231,159,64,67,,203,1.28,0.42,3.877,
1,8.61253,227,159,65,68,,203,1.3,0.43,3.887,
1,8.61654,227,160,67,69,,197,1.29,0.43,3.831,
1,8.6202,226,160,68,69,,195,1.3,0.43,3.848,
1,8.62486,223,160,69,68,,195,1.32,0.43,3.957,
1,8.63076,222,159,70,67,,193,1.33,0.42,4.034,
1,8.63501,220,159,70,67,,195,1.34,0.42,4.071,
